country,year,di_state,udems_mean,dem_age,dem5,crrncy_crisis,infltn_crisis,banking_crisis,dbagdp,concentration,peer_region_ind,peer_region_mof,kaopen,imf_2,pr_bur,pr_corrupt,pr_invest,pr_law_order,pr_socio_econ,eu1994,eu,gdp_pcapita,time_in_office,legal_duration,frac_deposits_gov_owned,liquid_assets_reserves,capital_assets_ratio,frac_assets_gov_owned,liec,eiec
"Bolivia",1986,"No Explicit DI",.7426599,5,1,0,1,1,10.55062,,6.896552,10.34483,-.5154483,1,0,1,1.5,1,1.5,0,0,.74,.5,,.065,,,0,7,6.5
"Bolivia",1987,"No Explicit DI",.7472997,6,0,1,0,1,13.25788,,6.896552,10.34483,-.2488438,1,0,1.166667,3.166667,1,3.166667,0,0,.68,1,,.065,,,0,7,6.5
"Bolivia",1988,"No Explicit DI",.623516,7,0,0,0,0,15.01482,,6.896552,10.34483,.7134255,0,0,2,5.666667,1,5,0,0,.65,.5,,.065,,,0,7,6.5
"Bolivia",1989,"No Explicit DI",.7435995,8,0,1,0,0,17.18438,,6.896552,10.34483,.9800299,0,0,2,5,1,4.916667,0,0,.68,.5,,.065,,,0,7,6.5
"Bolivia",1990,"No Explicit DI",.7690963,9,0,0,0,0,19.95971,,6.896552,6.896552,.5509694,0,0,2,5.583333,1,6.416667,0,0,.7,1,,.065,,,0,7,7
"Bolivia",1991,"No Explicit DI",.7737669,10,0,0,1,0,24.39609,,10.34483,6.896552,.5509694,0,0,2,6.5,1,7.166667,0,0,.73,2,,.065,,,0,7,7
"Bolivia",1992,"No Explicit DI",.7693235,11,0,0,0,0,31.28151,,10.34483,6.896552,.5509694,0,0,2,7,1.75,7,0,0,.75,.5,,.065,,,0,7,7
"Bolivia",1993,"No Explicit DI",.7709722,12,0,0,0,0,39.49091,.4611004,10.34483,6.896552,.5509694,0,.5,2,6.166667,2,6.666667,0,0,.8,.5,,.065,,,0,7,7
"Bolivia",1994,"No Explicit DI",.7680572,13,0,0,0,1,45.14302,.4586589,10.34483,6.896552,.5509694,0,1,2.916667,6,2.166667,6.916667,0,0,.83,1,,.065,,,0,7,7
"Bolivia",1995,"No Explicit DI",.7317847,14,0,0,0,1,46.25521,.4904654,17.24138,6.896552,.5509694,0,1,3,6,3,7,0,0,.86,2,,.065,,,0,7,7
"Bolivia",1996,"No Explicit DI",.7712578,15,0,0,0,1,50.54629,.5139151,17.24138,6.896552,.1975001,0,1,3,6.416667,3,5.833333,0,0,.92,.5,,.065,,,0,7,7
"Bolivia",1997,"No Explicit DI",.8746249,16,0,0,0,1,56.21673,.5266845,17.24138,6.896552,1.45088,0,1.416667,3,8.666667,3,6,0,0,.97,1,,.065,,,0,7,7
"Bolivia",1998,"No Explicit DI",.8717613,17,0,0,0,0,61.82323,.5248712,20.68966,10.34483,1.45088,0,2,3,10.25,3,6,0,0,1,2,,.065,,,0,7,7
"Bolivia",1999,"No Explicit DI",.8644847,18,0,0,0,1,65.51038,.5582124,27.58621,17.24138,1.45088,0,2,3,10,3,6,0,0,.99,3,,.065,,,0,7,7
"Bolivia",2000,"No Explicit DI",.7156742,19,0,0,0,0,61.80565,.5285144,27.58621,17.24138,1.45088,0,2,3,10,3,6,0,0,1,4,,.065,,9.8,0,7,7
"Bolivia",2001,"Special./Indp.",.8632823,20,0,0,0,0,58.23744,.516535,31.03448,17.24138,1.45088,0,2,2.916667,9.833333,3,6.333333,0,0,.96,5,,.065,.0573551,10.5,0,7,7
"Bolivia",2002,"Special./Indp.",.8008278,21,0,0,0,0,54.41941,.5243638,31.03448,24.13793,1.45088,0,2,2,9.375,3,5.875,0,0,.93,6,,.065,.0627014,11.9,0,7,7
"Bolivia",2003,"Special./Indp.",.5845833,22,0,0,0,0,50.95024,.5303767,31.03448,24.13793,1.45088,1,2,2,9.5,3,5,0,0,.92,7,,.065,.0556015,12.1,.067,7,7
"Bolivia",2004,"Special./Indp.",.6174378,23,0,0,0,0,46.60971,.5523334,31.03448,24.13793,1.45088,1,2,2,8.625,3,5,0,0,.96,8,,.065,.0614549,11.5,.067,7,7
"Bolivia",2005,"Special./Indp.",.5214478,24,0,0,0,0,43.21451,.5893717,31.03448,24.13793,1.45088,0,2,2,6.666667,3,5,0,0,1.26,9,,.065,.0692271,11.3,.067,7,7
"Bolivia",2006,"Special./Indp.",.6280698,25,0,0,0,0,37.04864,.72535,31.03448,24.13793,1.45088,0,2,2,3.958333,3,4.708333,0,0,1.26,.5,,.065,.1191946,10,.067,7,7
"Bolivia",2007,"Special./Indp.",.5835149,26,0,0,0,0,35.23285,.7280824,34.48276,24.13793,1.184276,0,2,2,3,3,4.5,0,0,1.19,1,,.065,.2313293,9.6,.067,7,7
"Brazil",1984,"No Explicit DI",-.1633096,0,0,1,1,0,,,0,3.448276,-1.831187,0,3,3.416667,4,3.583333,4.666667,0,0,1.64,1,,.465,,,.515,7,3
"Brazil",1985,"No Explicit DI",.3651027,1,1,1,1,1,,,3.448276,6.896552,-1.831187,0,3,4,5.416667,4,3.666667,0,0,1.57,.5,,.465,,,.515,7,3
"Brazil",1986,"No Explicit DI",.469213,2,1,2,1,0,,,6.896552,10.34483,-1.831187,0,3,4,5.583333,4,4.833333,0,0,1.72,1,,.465,,,.515,7,6.5
"Brazil",1987,"No Explicit DI",.4742775,3,1,1,1,0,,,6.896552,10.34483,-1.831187,0,3,4,5.666667,4,5.5,0,0,1.85,.5,,.465,,,.515,7,6.5
"Brazil",1988,"No Explicit DI",.4884735,4,1,1,1,0,,,6.896552,10.34483,-1.831187,1,3,4,6.166667,4,6.166667,0,0,1.99,.5,,.465,,,.515,7,6.5
"Brazil",1989,"No Explicit DI",.7656755,5,1,2,1,0,,,6.896552,10.34483,-1.831187,1,3,4,5.5,4,5.833333,0,0,2.51,.5,,.465,,,.515,7,6.5
"Brazil",1990,"No Explicit DI",.7420975,6,0,1,1,1,,,6.896552,6.896552,-1.831187,0,3,4,6.25,4,5.583333,0,0,2.54,.5,,.465,,,.515,7,7
"Brazil",1991,"No Explicit DI",.7405885,7,0,1,1,0,,.9429731,10.34483,6.896552,-1.831187,0,3,4,4.916667,4,5.25,0,0,2.75,.5,,.465,,,.515,7,7
"Brazil",1992,"No Explicit DI",.7451496,8,0,1,1,0,37.01768,.898799,10.34483,6.896552,-1.831187,1,3,3.75,6.666667,4,6.25,0,0,2.67,.5,,.465,,,.515,7,7
"Brazil",1993,"No Explicit DI",.7002074,9,0,2,1,0,45.57648,.7589316,10.34483,6.896552,-1.831187,1,3,4,5.333333,3.75,5.75,0,0,2.7,.5,,.465,,,.515,7,7
"Brazil",1994,"No Explicit DI",.7469445,10,0,1,1,1,50.00975,.4598132,10.34483,6.896552,-1.831187,0,3,3.083333,5.666667,3,6,0,0,3.05,1,,.465,,,.515,7,7
"Brazil",1995,"Special./Indp.",.743076,11,0,1,1,1,47.3963,.4148295,13.7931,6.896552,-1.831187,0,3,3,5.166667,3,6,0,0,3.74,.5,,.465,,,.515,7,7
"Brazil",1996,"Special./Indp.",.7468644,12,0,0,0,1,51.74468,.3670056,13.7931,6.896552,-1.831187,0,3,3,5,3,6,0,0,4.47,1,,.465,,,.515,7,7
"Brazil",1997,"Special./Indp.",.7038636,13,0,0,0,1,55.65767,.3923275,13.7931,6.896552,-1.831187,0,2.583333,3,6,2.666667,6,0,0,5.06,.5,,.465,,,.515,7,7
"Brazil",1998,"Special./Indp.",.70469,14,0,0,0,0,57.26474,.397423,17.24138,10.34483,-1.135522,1,2,3,7.333333,2,5.916667,0,0,4.88,1,,.465,,,.515,7,7
"Brazil",1999,"Special./Indp.",.672514,15,0,1,0,0,58.83823,.3862053,24.13793,17.24138,-1.135522,1,2,3,5.083333,2,4.166667,0,0,4.13,.5,,.465,,,.515,7,7
"Brazil",2000,"Special./Indp.",.8105573,16,0,0,0,0,62.93048,.3815074,24.13793,17.24138,-1.135522,0,2,3,5.833333,2,4,0,0,3.87,1,,.465,,12.1,.515,7,7
"Brazil",2001,"Special./Indp.",.7184762,17,0,1,0,0,62.41181,.3847296,31.03448,17.24138,-1.135522,1,2,2.833333,8.166667,2,5.625,0,0,3.3,2,,.465,.3532012,8.9,.515,7,7
"Brazil",2002,"Special./Indp.",.7678554,18,0,1,0,0,58.40137,.4184194,31.03448,24.13793,.1802166,1,2,2.166667,7.916667,1.75,6,0,0,3.05,3,,.465,.3888784,9.2,.515,7,7
"Brazil",2003,"Special./Indp.",.7160123,19,0,0,0,0,60.70191,.4818999,31.03448,24.13793,.446821,1,2,4,7.541667,1.5,5.625,0,0,2.96,.5,,.465,.2977579,9.6,.452,7,7
"Brazil",2004,"Special./Indp.",.7163683,20,0,0,0,0,61.57716,.4632881,31.03448,24.13793,.7134255,0,2,2.333333,7.708333,2.083333,5.083333,0,0,3.32,1,,.465,.2599768,10.1,.452,7,7
"Brazil",2005,"Special./Indp.",.833647,21,0,0,0,0,65.67734,.4431307,31.03448,24.13793,.9800299,0,2,1.833333,7.5,2.5,5,0,0,3.96,2,,.465,.2158953,9.8,.452,7,7
"Brazil",2006,"Special./Indp.",.7989856,22,0,0,0,0,70.66635,.5404335,31.03448,24.13793,1.246634,0,2,1.958333,7.5,2.5,5,0,0,4.8,3,,.465,.189409,10,.452,7,7
"Brazil",2007,"Special./Indp.",.804081,23,0,0,0,0,76.74577,.6639559,34.48276,24.13793,.9800299,0,2,2,7.5,2,5,0,0,6.1,4,,.465,.2413014,9.9,.452,7,7
"Canada",1984,"Special./Indp.",1.408617,97,0,0,0,1,67.4633,,100,0,2.500014,0,4,6,9.833333,6,8.166667,0,0,12.78,4,7,,,,0,7,7
"Canada",1985,"Special./Indp.",1.430725,98,0,0,0,1,67.48824,,100,0,2.500014,0,4,6,8.666667,6,7.75,0,0,13.51,5,7,,,,0,7,7
"Canada",1986,"Special./Indp.",1.407579,99,0,0,0,0,68.59301,,100,0,2.500014,0,4,6,7.083333,6,7.583333,0,0,14.13,6,7,,,,0,7,7
"Canada",1987,"Special./Indp.",1.403089,100,0,0,0,0,67.68714,,100,0,2.500014,0,4,6,7,6,8,0,0,15.85,.5,7,,,,0,7,7
"Canada",1988,"Special./Indp.",1.393917,101,0,0,0,0,68.7205,.5390548,100,0,2.500014,0,4,6,7.083333,6,8,0,0,18.16,1,7,,,,0,7,7
"Canada",1989,"Special./Indp.",1.400725,102,0,0,0,0,72.73525,.5109543,100,0,2.500014,0,4,6,8.666667,6,8,0,0,19.4,2,7,,,,0,7,7
"Canada",1990,"Special./Indp.",1.400186,103,0,0,0,0,77.6253,.4461254,100,0,2.500014,0,4,6,8.75,6,7.75,0,0,20.15,3,7,,,,0,7,7
"Canada",1991,"Special./Indp.",1.401578,104,0,0,0,0,83.97155,.3971635,100,0,2.500014,0,4,6,7.083333,6,7,0,0,20.42,4,7,,,,0,7,7
"Canada",1992,"Special./Indp.",1.562168,105,0,0,0,0,86.25146,.6521553,100,0,2.500014,0,4,6,6.75,6,7,0,0,20.79,5,7,,,,0,7,7
"Canada",1993,"Special./Indp.",1.395824,106,0,0,0,0,87.78313,.5665666,100,0,2.500014,0,4,6,6,6,6.916667,0,0,20.57,6,7,,,,0,7,7
"Canada",1994,"Special./Indp.",1.399088,107,0,0,0,0,86.72774,.5733393,100,0,2.500014,0,4,6,6,6,6.416667,0,0,20.27,.5,7,,,,0,7,7
"Canada",1995,"Special./Indp.",1.403818,108,0,0,0,0,87.67036,.5728857,100,0,2.500014,0,4,6,6,6,7,0,0,20.28,1,7,,,,0,7,7
"Canada",1996,"Special./Indp.",1.402544,109,0,0,0,0,89.80193,.5782572,100,0,2.500014,0,4,6,6,6,7.166667,0,0,20.22,2,7,,,,0,7,7
"Canada",1997,"Special./Indp.",1.393227,110,0,0,0,0,91.65554,.5662403,100,0,2.500014,0,4,6,7.583333,6,8,0,0,20.69,3,7,,,,0,7,7
"Canada",1998,"Special./Indp.",1.398502,111,0,0,0,0,92.10528,.5460446,100,0,2.500014,0,4,6,9,6,8.583333,0,0,20.31,4,7,,,,0,7,7
"Canada",1999,"Special./Indp.",1.398766,112,0,0,0,0,87.72424,.5273198,100,0,2.500014,0,4,6,9,6,9,0,0,20.87,5,7,,,,0,7,7
"Canada",2000,"Special./Indp.",1.308776,113,0,0,0,0,83.60738,.5203406,100,0,2.500014,0,4,6,10,6,9,0,0,22.13,6,7,,,4.7,0,7,7
"Canada",2001,"Special./Indp.",1.280176,114,0,0,0,0,110.9485,.538533,100,0,2.500014,0,4,5.833333,11.5,6,9.166667,0,0,22.42,.5,7,,.0039356,4.6,0,7,7
"Canada",2002,"Special./Indp.",1.29036,115,0,0,0,0,133.4727,.5405885,100,0,2.500014,0,4,4.5,12,6,8.5,0,0,22.84,1,7,,.0037091,4.6,0,7,7
"Canada",2003,"Special./Indp.",1.283815,116,0,0,0,0,128.4349,.5348639,100,0,2.500014,0,4,4.5,12,6,8.5,0,0,24.65,2,7,,.0031328,4.7,0,7,7
"Canada",2004,"Special./Indp.",1.394823,117,0,0,0,0,125.982,.5338761,100,0,2.500014,0,4,4.166667,12,6,8.5,0,0,28.54,3,7,,.0030926,4.4,0,7,7
"Canada",2005,"Special./Indp.",1.404767,118,0,0,0,0,130.5894,.5423217,100,0,2.500014,0,4,5.041667,12,6,8.5,0,0,33.11,4,7,,.0028265,5.6,0,7,7
"Canada",2006,"Special./Indp.",1.396737,119,0,0,0,0,141.8374,.5554059,100,0,2.500014,0,4,5,12,6,8.708333,0,0,36.83,5,7,,.002814,5.2,0,7,7
"Canada",2007,"Special./Indp.",1.397452,120,0,0,0,0,141.2983,.5644912,100,0,2.500014,0,4,5,12,6,9,0,0,40.27,6,7,,.0030631,5,0,7,7
"Central African Republic",1984,"No Explicit DI",-.976917,0,0,0,0,0,11.17109,,0,0,-1.135522,1,,,,,,0,0,.27,6,5,,,,,1,2
"Central African Republic",1985,"No Explicit DI",-.9131901,0,0,0,0,0,10.84314,,0,0,-1.135522,1,,,,,,0,0,.28,7,5,,,,,1,2
"Central African Republic",1986,"No Explicit DI",-.9750215,0,0,0,0,0,11.00331,,0,0,-1.135522,1,,,,,,0,0,.33,8,5,,,,,1,2
"Central African Republic",1987,"No Explicit DI",-.8775983,0,0,0,0,0,9.20768,,0,0,-1.135522,1,,,,,,0,0,.4,9,5,,,,,1,2
"Central African Republic",1988,"No Explicit DI",-1.152927,0,0,0,0,1,8.644589,,0,0,-1.135522,1,,,,,,0,0,.47,10,5,,,,,4,2
"Central African Republic",1989,"No Explicit DI",-.8815618,0,0,0,0,1,9.3793,,0,0,-1.135522,0,,,,,,0,0,.48,11,5,,,,,4,2
"Central African Republic",1990,"No Explicit DI",-.7858362,0,0,0,0,1,10.45261,,0,0,-1.135522,0,,,,,,0,0,.47,.5,5,,,,,4,2
"Central African Republic",1991,"No Explicit DI",-.655408,0,0,0,0,1,10.57533,,0,0,-.0863879,0,,,,,,0,0,.47,1,5,,,,,4,2
"Central African Republic",1992,"No Explicit DI",-.4262127,0,0,0,0,1,8.66678,,0,0,-.0863879,0,,,,,,0,0,.46,2,5,,,,,4,2
"Central African Republic",1993,"No Explicit DI",.1742443,0,0,0,0,1,7.01203,,0,0,-.0863879,0,,,,,,0,0,.44,3,5,,,,,5,2
"Central African Republic",1994,"No Explicit DI",.2884573,0,0,1,1,1,6.20184,,2.222222,0,-.0863879,1,,,,,,0,0,.36,4,5,,,,,7,7
"Central African Republic",1995,"No Explicit DI",.2452878,0,0,0,0,1,5.92787,,2.222222,0,-.0863879,1,,,,,,0,0,.34,5,5,,,,,7,7
"Central African Republic",1996,"No Explicit DI",.2150136,0,0,0,0,1,6.75376,,2.222222,0,-1.135522,0,,,,,,0,0,.3,6,5,,,,,7,7
"Central African Republic",1997,"No Explicit DI",.214078,0,0,0,0,1,6.28913,,2.222222,0,-1.135522,0,,,,,,0,0,.31,7,5,,,,,7,7
"Central African Republic",1998,"No Explicit DI",.2470537,0,0,0,0,1,6.50235,,2.222222,0,-1.135522,0,,,,,,0,0,.29,8,5,,,,,7,7
"Central African Republic",1999,"No Explicit DI",.2919994,0,0,0,0,1,7.12172,,2.222222,0,-1.135522,0,,,,,,0,0,.29,9,5,,,,,7,7
"Central African Republic",2000,"No Explicit DI",.239714,0,0,0,0,0,7.61689,,2.222222,0,-1.135522,0,,,,,,0,0,.27,10,5,,,,,7,7
"Central African Republic",2001,"No Explicit DI",.1600564,0,0,0,0,0,7.70954,,2.222222,0,-1.135522,0,,,,,,0,0,.26,11,5,,,,,7,7
"Central African Republic",2002,"No Explicit DI",.157603,0,0,0,0,0,7.98132,,2.222222,0,-1.135522,0,,,,,,0,0,.25,12,5,,,,,7,7
"Central African Republic",2003,"No Explicit DI",-.5446813,0,0,0,0,0,8.69676,,4.444445,0,-1.135522,0,,,,,,0,0,.25,13,5,,,,,7,7
"Central African Republic",2004,"No Explicit DI",-.4525761,0,0,0,0,0,8.79734,,4.444445,0,-1.135522,0,,,,,,0,0,.29,14,5,,,,,1,2
"Central African Republic",2005,"No Explicit DI",-.1980572,0,0,0,0,0,8.805719,,4.444445,0,-1.135522,0,,,,,,0,0,.33,15,5,,,,,1,2
"Central African Republic",2006,"No Explicit DI",-.196631,0,0,0,0,0,,,4.444445,0,-1.135522,0,,,,,,0,0,.35,16,5,,,,,7,7
"Central African Republic",2007,"No Explicit DI",-.2487561,0,0,0,0,0,,,4.444445,0,-1.135522,0,,,,,,0,0,.38,.5,5,,,,,7,7
"Chile",1984,"No Explicit DI",-.6601786,0,0,1,0,1,63.024,,0,3.448276,-1.831187,1,2.583333,3.333333,2.666667,4,3.666667,0,0,1.62,.5,,.17,,,.117,1,2
"Chile",1985,"No Explicit DI",-.6172459,0,0,1,1,0,60.18667,,3.448276,6.896552,-1.831187,0,2,3,3,4,4,0,0,1.42,.5,,.17,,,.117,1,2
"Chile",1986,"Central Bank",-.6646,0,0,0,0,0,54.86531,,6.896552,10.34483,-1.831187,0,2,3,3.166667,4,4.166667,0,0,1.36,1,,.17,,,.117,1,2
"Chile",1987,"Central Bank",-.6600053,0,0,1,0,0,49.2624,,6.896552,10.34483,-1.831187,0,2,3,5.25,4,5.75,0,0,1.42,2,,.17,,,.117,1,2
"Chile",1988,"Central Bank",-.5088176,0,0,0,0,0,43.41767,.8503128,6.896552,10.34483,-1.831187,0,2,3,7,4,7.5,0,0,1.61,3,,.17,,,.117,1,2
"Chile",1989,"Central Bank",.0160484,1,1,1,0,0,43.30453,.8218238,6.896552,10.34483,-1.831187,1,2,3,7.166667,4,8,0,0,1.92,.5,,.17,,,.117,1,2
"Chile",1990,"Central Bank",.6660926,2,1,0,1,0,45.06535,.8420901,6.896552,6.896552,-1.831187,1,2,3,7.416667,4,7,0,0,2.13,1,,.17,,,.117,7,7
"Chile",1991,"Central Bank",.6727077,3,1,0,1,0,39.71198,.8508901,10.34483,6.896552,-1.831187,0,2,3,7.583333,4,7.416667,0,0,2.39,.5,,.17,,,.117,7,7
"Chile",1992,"Central Bank",.671868,4,1,0,0,0,39.7204,.5097631,10.34483,6.896552,-1.831187,0,2,3,8,4,7.583333,0,0,2.88,1,,.17,,,.117,7,7
"Chile",1993,"Central Bank",.6742246,5,1,0,0,0,43.57108,.4863105,10.34483,6.896552,-1.831187,0,2,3,8,4,7.166667,0,0,3.28,2,,.17,,,.117,7,7
"Chile",1994,"Central Bank",.670331,6,0,0,0,0,43.85741,.4313232,10.34483,6.896552,-1.831187,0,2,3,7,4.75,6.333333,0,0,3.62,3,,.17,,,.117,7,7
"Chile",1995,"Central Bank",.66791,7,0,0,0,0,44.54469,.4192588,17.24138,6.896552,.4713273,0,2,3,7,5,7,0,0,4.33,4,,.17,,,.117,7,7
"Chile",1996,"Central Bank",.6726138,8,0,0,0,0,49.64801,.4152427,17.24138,6.896552,-1.831187,0,2.416667,3.833333,7.833333,5,7,0,0,4.94,.5,,.17,,,.117,7,7
"Chile",1997,"Central Bank",.6695502,9,0,0,0,0,52.39825,.4388031,17.24138,6.896552,-1.831187,0,3,4,9.833333,5,7,0,0,5.39,1,,.17,,,.117,7,7
"Chile",1998,"Central Bank",.6336689,10,0,0,0,0,56.3212,.4363222,20.68966,10.34483,-1.831187,0,3,4,10.5,5,6,0,0,5.26,2,,.17,,,.117,7,7
"Chile",1999,"Central Bank",.6560901,11,0,0,0,0,59.79146,.4347492,27.58621,17.24138,-1.135522,0,3,4,8.083333,5,5,0,0,4.92,3,,.17,,,.117,7,7
"Chile",2000,"Central Bank",.7638409,12,0,0,0,0,60.4903,.4090474,27.58621,17.24138,-1.135522,0,3,4,8.5,5,5,0,0,4.84,4,,.17,,7.5,.117,7,7
"Chile",2001,"Central Bank",.7007897,13,0,0,0,0,63.79701,.420566,34.48276,17.24138,1.433596,0,3,4,10.33333,5,6.416667,0,0,4.6,5,,.17,.1649713,7.2,.117,7,7
"Chile",2002,"Central Bank",.7511098,14,0,0,0,0,65.50288,.5862215,34.48276,24.13793,1.700201,0,3,4,10.5,5,7.083333,0,0,4.32,6,,.17,.1934312,7.2,.117,7,7
"Chile",2003,"Central Bank",.8229702,15,0,0,0,0,64.05454,.5820455,34.48276,24.13793,1.966805,0,3,2.708333,11,5,7.25,0,0,4.33,.5,,.17,.1731916,7.3,.17,7,7
"Chile",2004,"Central Bank",.8226,16,0,0,0,0,61.84417,.5745209,34.48276,24.13793,2.23341,0,3,2.5,11.5,5,7.5,0,0,4.95,1,,.17,.1661944,7,.17,7,7
"Chile",2005,"Central Bank",.823818,17,0,0,0,0,63.19752,.5881207,34.48276,24.13793,2.500014,0,3,4.5,11.5,5,7.5,0,0,5.92,2,,.17,.1389721,6.9,.17,7,7
"Chile",2006,"Central Bank",1.186493,18,0,0,0,0,62.71079,.5805752,34.48276,24.13793,2.500014,0,3,4.5,11.5,5,7.833333,0,0,6.87,3,,.17,.1235016,6.6,.17,7,7
"Chile",2007,"Central Bank",1.18542,19,0,0,0,0,67.2169,.5599932,37.93103,24.13793,2.500014,0,3,4.5,11.5,5,8,0,0,8.14,.5,,.17,.0928743,6.7,.17,7,7
"China",1984,"No Explicit DI",-.8770807,0,0,1,0,0,,,9.090909,0,-1.135522,0,1.857143,4,8.571428,2.857143,9,0,0,.25,2,29,.6941,,,,3,3
"China",1985,"No Explicit DI",-1.126745,0,0,0,0,0,,,13.63636,0,-1.135522,0,2,4,7.666667,3,8.833333,0,0,.28,.5,29,.6941,,,,3,3
"China",1986,"No Explicit DI",-.8782814,0,0,1,0,0,,,13.63636,0,-1.135522,1,2,3.166667,6.166667,3,8.25,0,0,.31,1,29,.6941,,,,3,3
"China",1987,"No Explicit DI",-.8807412,0,0,0,0,0,,,13.63636,0,-1.831187,1,2,3.166667,6,3,7.25,0,0,.32,2,29,.6941,,,,3,3
"China",1988,"No Explicit DI",-.9519831,0,0,0,0,0,,.587806,13.63636,0,-1.831187,0,2,4,6,3,6.916667,0,0,.33,.5,29,.6941,,,,3,3
"China",1989,"No Explicit DI",-1.136122,0,0,1,0,0,,.5948727,13.63636,0,-1.831187,0,2,4,5.083333,3,5.416667,0,0,.32,1,29,.6941,,,,3,3
"China",1990,"No Explicit DI",-1.145756,0,0,0,0,0,,.6075596,13.63636,0,-1.831187,0,2,4,5,3,4.583333,0,0,.33,2,29,.6941,,,,3,3
"China",1991,"No Explicit DI",-1.140867,0,0,0,0,0,,.621008,20.83333,0,-1.831187,0,2,4,5.333333,3,5.583333,0,0,.35,3,29,.6941,,,,3,3
"China",1992,"No Explicit DI",-1.147763,0,0,0,0,1,,.8478041,20.83333,0,-1.831187,0,2.416667,4.5,6.833333,4.166667,7.166667,0,0,.39,4,29,.6941,,,,3,3
"China",1993,"No Explicit DI",-1.14279,0,0,0,0,1,,.847135,20.83333,0,-1.135522,0,2,4.5,6.5,5,7.083333,0,0,.41,.5,29,.6941,,,,3,3
"China",1994,"No Explicit DI",-1.141565,0,0,1,1,1,,.8152273,20.83333,0,-1.135522,0,2,4,5.75,5,6,0,0,.46,1,29,.6941,,,,3,3
"China",1995,"No Explicit DI",-1.144075,0,0,0,0,1,,.8630729,20.83333,0,-1.135522,0,2.666667,4,5.333333,5,7.5,0,0,.53,.5,29,.6941,,,,3,3
"China",1996,"No Explicit DI",-1.140336,0,0,0,0,1,,.8506761,25,0,-1.135522,0,2.5,2,7.5,5,6.666667,0,0,.65,1,29,.6941,,,,3,3
"China",1997,"No Explicit DI",-1.145982,0,0,0,0,1,,.8208999,25,4.166667,-1.135522,0,2,2,7.583333,5,7,0,0,.75,2,29,.6941,,,,3,3
"China",1998,"No Explicit DI",-.9762573,0,0,0,0,1,,.8217295,25,12.5,-1.135522,0,2,2,6.166667,5,6.5,0,0,.79,3,29,.6941,,,,3,3
"China",1999,"No Explicit DI",-.9717979,0,0,0,0,1,,.807906,25,12.5,-1.135522,0,2,2,6.25,5,4.5,0,0,.84,4,29,.6941,,,,3,3
"China",2000,"No Explicit DI",-1.197305,0,0,0,0,0,,.7688857,29.16667,12.5,-1.135522,0,2,1.083333,8.416667,4.75,4,0,0,.93,5,29,.6941,,,,3,3
"China",2001,"No Explicit DI",-.9731429,0,0,0,0,0,,.7645229,29.16667,12.5,-1.135522,0,2,1,8.333333,4,6,0,0,1,6,29,.6941,,4.1,,3,3
"China",2002,"No Explicit DI",-.9678057,0,0,0,0,0,,.7036736,29.16667,12.5,-1.135522,0,2,1,7.5,4.5,6.666667,0,0,1.1,.5,29,.6941,,,,3,3
"China",2003,"No Explicit DI",-.9674249,0,0,0,0,0,,.6752903,29.16667,12.5,-1.135522,0,2,1.916667,7.5,4.5,6.583333,0,0,1.27,1,29,.6941,,3.8,.6876,3,3
"China",2004,"No Explicit DI",-.9736696,0,0,0,0,0,,.6508386,33.33333,8.333333,-1.135522,0,2,2,7.416667,4.5,6.958333,0,0,1.5,2,29,.6941,,4,.6876,3,3
"China",2005,"No Explicit DI",-.9749753,0,0,0,0,0,,.670207,33.33333,8.333333,-1.135522,0,2,2,7.208333,4.5,8.333333,0,0,1.76,3,29,.6941,,4.4,.6876,3,3
"China",2006,"No Explicit DI",-.9714028,0,0,0,0,0,,.5910859,45.83333,4.166667,-1.135522,0,2,1.875,7.291667,4.5,8.75,0,0,2.05,4,29,.6941,,5.1,.6876,3,3
"China",2007,"No Explicit DI",-.9734637,0,0,0,0,0,,.6511849,45.83333,4.166667,-1.135522,0,2,2.125,7.083333,4.5,8.875,0,0,2.49,5,29,.6941,,5.8,.6876,3,3
"Colombia",1984,"No Explicit DI",.6417284,28,0,1,0,1,35.41536,,0,3.448276,-1.831187,0,3,3,7.833333,1.666667,6.416667,0,0,1.28,2,4,.149,,,,7,7
"Colombia",1985,"Ministry of Finance",.7440241,29,0,1,1,1,35.22789,,3.448276,3.448276,-1.831187,0,3,3,6.25,1,6,0,0,1.21,.5,4,.149,,,,7,7
"Colombia",1986,"Ministry of Finance",.6386794,30,0,1,0,1,,,6.896552,6.896552,-1.831187,0,3,3,5.75,1,6,0,0,1.23,1,4,.149,,,,7,7
"Colombia",1987,"Ministry of Finance",.6403035,31,0,1,1,1,,,6.896552,6.896552,-1.831187,0,3,3,6,1,6.416667,0,0,1.25,2,4,.149,,,,7,7
"Colombia",1988,"Ministry of Finance",.5662192,32,0,1,1,0,23.00278,,6.896552,6.896552,-1.831187,0,3,3,5.333333,1,5.5,0,0,1.3,3,4,.149,,,,7,7
"Colombia",1989,"Ministry of Finance",.5815145,33,0,1,1,0,,.9606732,6.896552,6.896552,-1.831187,0,3,3,5,1,5,0,0,1.26,4,4,.149,,,,7,7
"Colombia",1990,"Ministry of Finance",.2975387,34,0,1,1,0,,.9629743,6.896552,3.448276,-1.135522,0,3,3,5.5,1,5.833333,0,0,1.26,5,4,.149,,,,7,7
